txn_id,settlement_batch_id,utr,txn_type,gross_amount,fee,gst_on_fee,settled_on,order_id,method
pay_99_00506,setl_99_028,UTR9900287107,payment,5254.25,105.08,18.91,2026-07-27,ord_99_00506,upi
pay_99_00507,setl_99_028,UTR9900287107,payment,703.00,14.06,2.53,2026-07-27,ord_99_00507,upi
pay_99_00508,setl_99_028,UTR9900287107,payment,7979.25,159.58,28.72,2026-07-27,ord_99_00508,upi
pay_99_00509,setl_99_028,UTR9900287107,payment,7342.75,220.28,39.65,2026-07-27,ord_99_00509,intl_card
rfnd_99_00510,setl_99_028,UTR9900287107,refund,3671.38,0.00,0.00,2026-07-27,ord_99_00509,card
pay_99_00511,setl_99_028,UTR9900287107,payment,1152.00,23.04,4.15,2026-07-27,ord_99_00511,upi
pay_99_00512,setl_99_028,UTR9900287107,payment,5995.25,119.90,21.58,2026-07-27,ord_99_00512,upi
rfnd_99_00513,setl_99_028,UTR9900287107,refund,2997.62,0.00,0.00,2026-07-27,ord_99_00512,card
pay_99_00514,setl_99_028,UTR9900287107,payment,4158.50,83.17,14.97,2026-07-27,ord_99_00514,netbanking
pay_99_00515,setl_99_028,UTR9900287107,payment,11459.25,229.18,41.25,2026-07-27,ord_99_00515,card
pay_99_00516,setl_99_028,UTR9900287107,payment,5553.50,111.07,19.99,2026-07-27,ord_99_00516,upi
pay_99_00517,setl_99_028,UTR9900287107,payment,485.50,9.71,1.75,2026-07-27,ord_99_00517,card
pay_99_00518,setl_99_028,UTR9900287107,payment,2659.25,53.18,9.57,2026-07-27,ord_99_00518,netbanking
pay_99_00519,setl_99_028,UTR9900287107,payment,875.99,17.52,3.15,2026-07-27,ord_99_00519,upi
rfnd_99_00520,setl_99_028,UTR9900287107,refund,438.00,0.00,0.00,2026-07-27,ord_99_00519,card
pay_99_00521,setl_99_028,UTR9900287107,payment,10622.75,212.46,38.24,2026-07-27,ord_99_00521,card
pay_99_00522,setl_99_029,UTR9900291054,payment,7509.00,150.18,27.03,2026-07-29,ord_99_00522,netbanking
pay_99_00523,setl_99_029,UTR9900291054,payment,3832.75,76.66,13.80,2026-07-29,ord_99_00523,card
pay_99_00524,setl_99_029,UTR9900291054,payment,11891.50,237.83,42.81,2026-07-29,ord_99_00524,upi
pay_99_00525,setl_99_029,UTR9900291054,payment,3648.25,72.96,13.13,2026-07-29,ord_99_00525,netbanking
pay_99_00526,setl_99_029,UTR9900291054,payment,2611.25,52.22,9.40,2026-07-29,ord_99_00526,card
pay_99_00527,setl_99_029,UTR9900291054,payment,4443.00,88.86,15.99,2026-07-29,ord_99_00527,upi
pay_99_00528,setl_99_029,UTR9900291054,payment,1889.00,56.67,10.20,2026-07-29,ord_99_00528,intl_card
pay_99_00529,setl_99_029,UTR9900291054,payment,5173.25,103.46,18.62,2026-07-29,ord_99_00529,card
pay_99_00530,setl_99_029,UTR9900291054,payment,11754.00,235.08,42.31,2026-07-29,ord_99_00530,upi
pay_99_00531,setl_99_029,UTR9900291054,payment,707.00,14.14,2.55,2026-07-29,ord_99_00531,upi
pay_99_00532,setl_99_029,UTR9900291054,payment,2852.50,57.05,10.27,2026-07-29,ord_99_00532,netbanking
pay_99_00533,setl_99_029,UTR9900291054,payment,1102.25,22.04,3.97,2026-07-29,ord_99_00533,upi
rfnd_99_00534,setl_99_029,UTR9900291054,refund,275.56,0.00,0.00,2026-07-29,ord_99_00533,card
pay_99_00535,setl_99_029,UTR9900291054,payment,2644.00,52.88,9.52,2026-07-29,ord_99_00535,upi
pay_99_00536,setl_99_029,UTR9900291054,payment,8684.49,173.69,31.26,2026-07-29,ord_99_00536,netbanking
hold_99_00537,setl_99_029,UTR9900291054,chargeback_hold,4342.24,0.00,0.00,2026-07-29,ord_99_00536,netbanking
pay_99_00538,setl_99_029,UTR9900291054,payment,4568.50,91.37,16.45,2026-07-29,ord_99_00538,card
pay_99_00539,setl_99_029,UTR9900291054,payment,2372.75,47.46,8.54,2026-07-29,ord_99_00539,upi
pay_99_00540,setl_99_029,UTR9900291054,payment,8068.00,161.36,29.04,2026-07-29,ord_99_00540,card
pay_99_00541,setl_99_030,UTR9900307592,payment,8941.50,178.83,32.19,2026-07-31,ord_99_00541,upi
pay_99_00542,setl_99_030,UTR9900307592,payment,7484.00,149.68,26.94,2026-07-31,ord_99_00542,upi
pay_99_00543,setl_99_030,UTR9900307592,payment,2083.25,41.66,7.50,2026-07-31,ord_99_00543,netbanking
pay_99_00544,setl_99_030,UTR9900307592,payment,4495.00,89.90,16.18,2026-07-31,ord_99_00544,upi
pay_99_00545,setl_99_030,UTR9900307592,payment,4061.99,81.24,14.62,2026-07-31,ord_99_00545,card
pay_99_00546,setl_99_030,UTR9900307592,payment,2319.50,46.39,8.35,2026-07-31,ord_99_00546,card
pay_99_00547,setl_99_030,UTR9900307592,payment,9045.99,180.92,32.57,2026-07-31,ord_99_00547,upi
pay_99_00548,setl_99_030,UTR9900307592,payment,9045.99,180.92,32.57,2026-07-31,ord_99_00547,card
pay_99_00549,setl_99_030,UTR9900307592,payment,4137.50,82.75,14.90,2026-07-31,ord_99_00549,card
pay_99_00550,setl_99_030,UTR9900307592,payment,11138.00,222.76,40.10,2026-07-31,ord_99_00550,upi
pay_99_00551,setl_99_030,UTR9900307592,payment,9235.49,184.71,33.25,2026-07-31,ord_99_00551,upi
rfnd_99_00552,setl_99_030,UTR9900307592,refund,4617.74,0.00,0.00,2026-07-31,ord_99_00551,card
pay_99_00553,setl_99_030,UTR9900307592,payment,9038.99,180.78,32.54,2026-07-31,ord_99_00553,card
pay_99_00554,setl_99_030,UTR9900307592,payment,3659.25,73.18,13.17,2026-07-31,ord_99_00554,card
pay_99_00555,setl_99_030,UTR9900307592,payment,1567.75,31.36,5.64,2026-07-31,ord_99_00555,netbanking
pay_99_00556,setl_99_031,UTR9900313580,payment,2552.25,58.70,10.57,2026-08-02,ord_99_00556,netbanking
rfnd_99_00557,setl_99_031,UTR9900313580,refund,1276.12,0.00,0.00,2026-08-02,ord_99_00556,card
pay_99_00558,setl_99_031,UTR9900313580,payment,2983.00,59.66,10.74,2026-08-02,ord_99_00558,netbanking
pay_99_00559,setl_99_031,UTR9900313580,payment,3856.00,77.12,13.88,2026-08-02,ord_99_00559,upi
rfnd_99_00560,setl_99_031,UTR9900313580,refund,1928.00,0.00,0.00,2026-08-02,ord_99_00559,card
pay_99_00561,setl_99_031,UTR9900313580,payment,3431.00,68.62,12.35,2026-08-02,ord_99_00561,upi
pay_99_00562,setl_99_031,UTR9900313580,payment,7923.00,158.46,28.52,2026-08-02,ord_99_00562,upi
pay_99_00563,setl_99_031,UTR9900313580,payment,11071.00,221.42,39.86,2026-08-02,ord_99_00563,card
pay_99_00564,setl_99_031,UTR9900313580,payment,1832.00,36.64,6.60,2026-08-02,ord_99_00564,upi
pay_99_00566,setl_99_031,UTR9900313580,payment,6890.49,137.81,24.81,2026-08-02,ord_99_00566,upi
pay_99_00567,setl_99_031,UTR9900313580,payment,8956.99,179.14,32.25,2026-08-02,ord_99_00567,upi
pay_99_00568,setl_99_031,UTR9900313580,payment,5872.99,205.55,37.00,2026-08-02,ord_99_00568,intl_card
pay_99_00569,setl_99_031,UTR9900313580,payment,10016.75,200.34,36.06,2026-08-02,ord_99_00569,card
rfnd_99_00570,setl_99_031,UTR9900313580,refund,5008.38,0.00,0.00,2026-08-02,ord_99_00569,card
pay_99_00571,setl_99_031,UTR9900313580,payment,11303.49,339.10,61.04,2026-08-02,ord_99_00571,intl_card
pay_99_00572,setl_99_031,UTR9900313580,payment,10781.00,215.62,38.81,2026-08-02,ord_99_00572,upi
pay_99_00573,setl_99_031,UTR9900313580,payment,7064.75,141.30,25.43,2026-08-02,ord_99_00573,card
pay_99_00574,setl_99_031,UTR9900313580,payment,9020.00,225.50,40.59,2026-08-02,ord_99_00574,upi
pay_99_00575,setl_99_031,UTR9900313580,payment,5515.00,126.84,22.83,2026-08-02,ord_99_00575,upi
pay_99_00576,setl_99_031,UTR9900313580,payment,8410.25,168.20,30.28,2026-08-02,ord_99_00576,card
pay_99_00577,setl_99_031,UTR9900313580,payment,5002.00,100.04,18.01,2026-08-02,ord_99_00577,upi
pay_99_00578,setl_99_031,UTR9900313580,payment,2031.00,40.62,7.31,2026-08-02,ord_99_00578,card
pay_99_00579,setl_99_031,UTR9900313580,payment,9289.50,185.79,33.44,2026-08-02,ord_99_00579,upi
pay_99_00580,setl_99_031,UTR9900313580,payment,8592.25,171.84,30.93,2026-08-02,ord_99_00580,upi
pay_99_00581,setl_99_032,UTR9900322522,payment,4758.00,95.16,17.13,2026-08-04,ord_99_00581,netbanking
pay_99_00582,setl_99_032,UTR9900322522,payment,7708.75,154.18,27.75,2026-08-04,ord_99_00582,upi
pay_99_00583,setl_99_032,UTR9900322522,payment,5121.00,102.42,18.44,2026-08-04,ord_99_00583,card
pay_99_00584,setl_99_032,UTR9900322522,payment,5121.00,102.42,18.44,2026-08-04,ord_99_00583,card
pay_99_00585,setl_99_032,UTR9900322522,payment,5783.25,115.66,20.82,2026-08-04,ord_99_00585,card
pay_99_00586,setl_99_032,UTR9900322522,payment,5912.00,118.24,21.28,2026-08-04,ord_99_00586,upi
pay_99_00587,setl_99_032,UTR9900322522,payment,5398.99,107.98,19.44,2026-08-04,ord_99_00587,card
pay_99_00588,setl_99_032,UTR9900322522,payment,9277.00,185.54,33.40,2026-08-04,ord_99_00588,card
pay_99_00589,setl_99_032,UTR9900322522,payment,9565.25,191.30,34.43,2026-08-04,ord_99_00589,card
pay_99_00590,setl_99_033,UTR9900332078,payment,11463.49,229.27,41.27,2026-08-06,ord_99_00590,card
pay_99_00591,setl_99_033,UTR9900332078,payment,4459.00,89.18,16.05,2026-08-06,ord_99_00591,upi
pay_99_00592,setl_99_033,UTR9900332078,payment,4817.75,144.53,26.02,2026-08-06,ord_99_00592,intl_card
pay_99_00593,setl_99_033,UTR9900332078,payment,8036.00,160.72,28.93,2026-08-06,ord_99_00593,netbanking
pay_99_00594,setl_99_033,UTR9900332078,payment,3713.49,74.27,13.37,2026-08-06,ord_99_00594,upi
pay_99_00595,setl_99_033,UTR9900332078,payment,10367.99,207.36,37.32,2026-08-06,ord_99_00595,card
pay_99_00596,setl_99_033,UTR9900332078,payment,8681.50,260.44,46.88,2026-08-06,ord_99_00596,intl_card
rfnd_99_00597,setl_99_033,UTR9900332078,refund,8681.50,0.00,0.00,2026-08-06,ord_99_00596,card
pay_99_00598,setl_99_033,UTR9900332078,payment,9322.49,186.45,33.56,2026-08-06,ord_99_00598,upi
rfnd_99_00600,setl_99_033,UTR9900332078,refund,2330.62,0.00,0.00,2026-08-06,ord_99_00598,card
pay_99_00601,setl_99_033,UTR9900332078,payment,5576.99,111.54,20.08,2026-08-06,ord_99_00601,netbanking
pay_99_00602,setl_99_033,UTR9900332078,payment,2090.00,62.70,11.29,2026-08-06,ord_99_00602,intl_card
pay_99_00603,setl_99_033,UTR9900332078,payment,289.00,5.78,1.04,2026-08-06,ord_99_00603,card
pay_99_00604,setl_99_033,UTR9900332078,payment,3297.25,65.94,11.87,2026-08-06,ord_99_00604,card
pay_99_00605,setl_99_033,UTR9900332078,payment,3982.00,79.64,14.34,2026-08-06,ord_99_00605,upi
pay_99_00606,setl_99_033,UTR9900332078,payment,8764.00,175.28,31.55,2026-08-06,ord_99_00606,upi
pay_99_00607,setl_99_033,UTR9900332078,payment,10166.50,305.00,54.90,2026-08-06,ord_99_00607,intl_card
pay_99_00608,setl_99_034,UTR9900345425,payment,6643.50,132.87,23.92,2026-08-08,ord_99_00608,upi
pay_99_00609,setl_99_034,UTR9900345425,payment,9623.99,192.48,34.65,2026-08-08,ord_99_00609,upi
pay_99_00610,setl_99_034,UTR9900345425,payment,11435.49,228.71,41.17,2026-08-08,ord_99_00610,card
pay_99_00611,setl_99_034,UTR9900345425,payment,1500.49,30.01,5.40,2026-08-08,ord_99_00611,upi
pay_99_00612,setl_99_034,UTR9900345425,payment,7292.00,145.84,26.25,2026-08-08,ord_99_00612,upi
pay_99_00613,setl_99_034,UTR9900345425,payment,362.00,7.24,1.30,2026-08-08,ord_99_00613,card
pay_99_00614,setl_99_034,UTR9900345425,payment,8479.49,169.59,30.53,2026-08-08,ord_99_00614,upi
pay_99_00615,setl_99_034,UTR9900345425,payment,8479.49,169.59,30.53,2026-08-08,ord_99_00614,card
pay_99_00616,setl_99_034,UTR9900345425,payment,2342.49,46.85,8.43,2026-08-08,ord_99_00616,upi
pay_99_00617,setl_99_034,UTR9900345425,payment,5492.50,109.85,19.77,2026-08-08,ord_99_00617,card
pay_99_00618,setl_99_034,UTR9900345425,payment,1060.75,21.22,3.82,2026-08-08,ord_99_00618,card
pay_99_00619,setl_99_034,UTR9900345425,payment,7671.49,153.43,27.62,2026-08-08,ord_99_00619,upi
pay_99_00620,setl_99_034,UTR9900345425,payment,4875.50,97.51,17.55,2026-08-08,ord_99_00620,upi
pay_99_00621,setl_99_034,UTR9900345425,payment,2623.25,52.46,9.44,2026-08-08,ord_99_00621,card
pay_99_00622,setl_99_034,UTR9900345425,payment,11453.75,229.08,41.23,2026-08-08,ord_99_00622,upi
rfnd_99_00623,setl_99_034,UTR9900345425,refund,2863.44,0.00,0.00,2026-08-08,ord_99_00622,card
pay_99_00624,setl_99_034,UTR9900345425,payment,3340.00,66.80,12.02,2026-08-08,ord_99_00624,card
pay_99_00625,setl_99_034,UTR9900345425,payment,3340.00,66.80,12.02,2026-08-08,ord_99_00624,card
pay_99_00626,setl_99_034,UTR9900345425,payment,7042.49,211.27,38.03,2026-08-08,ord_99_00626,intl_card
pay_99_00627,setl_99_035,,payment,8928.99,178.58,32.14,2026-08-10,ord_99_00627,card
pay_99_00628,setl_99_035,,payment,362.50,7.25,1.30,2026-08-10,ord_99_00628,card
pay_99_00629,setl_99_035,,payment,4492.99,134.79,24.26,2026-08-10,ord_99_00629,intl_card
pay_99_00630,setl_99_035,,payment,6102.49,122.05,21.97,2026-08-10,ord_99_00630,upi
pay_99_00631,setl_99_035,,payment,11478.25,229.56,41.32,2026-08-10,ord_99_00631,upi
pay_99_00632,setl_99_035,,payment,6178.75,123.58,22.24,2026-08-10,ord_99_00632,card
pay_99_00634,setl_99_035,,payment,4841.00,96.82,17.43,2026-08-10,ord_99_00634,card
pay_99_00635,setl_99_035,,payment,6717.50,134.35,24.18,2026-08-10,ord_99_00635,card
pay_99_00636,setl_99_035,,payment,834.75,16.70,3.01,2026-08-10,ord_99_00636,upi
pay_99_00637,setl_99_035,,payment,3661.50,73.23,13.18,2026-08-10,ord_99_00637,card
pay_99_00638,setl_99_035,,payment,8814.99,290.89,52.36,2026-08-10,ord_99_00638,intl_card
pay_99_00639,setl_99_035,,payment,9979.00,299.37,53.89,2026-08-10,ord_99_00639,intl_card
pay_99_00640,setl_99_035,,payment,9979.00,199.58,35.92,2026-08-10,ord_99_00639,card
pay_99_00641,setl_99_035,,payment,11441.99,228.84,41.19,2026-08-10,ord_99_00641,upi
pay_99_00642,setl_99_035,,payment,3730.25,74.60,13.43,2026-08-10,ord_99_00642,upi
pay_99_00643,setl_99_035,,payment,8006.50,160.13,28.82,2026-08-10,ord_99_00643,card
pay_99_00644,setl_99_035,,payment,9697.00,193.94,34.91,2026-08-10,ord_99_00644,netbanking
pay_99_00645,setl_99_035,,payment,10536.00,210.72,37.93,2026-08-10,ord_99_00645,card
pay_99_00646,setl_99_035,,payment,8198.49,163.97,29.51,2026-08-10,ord_99_00646,upi
pay_99_00647,setl_99_035,,payment,5068.75,101.38,18.25,2026-08-10,ord_99_00647,card
pay_99_00648,setl_99_035,,payment,9042.50,180.85,32.55,2026-08-10,ord_99_00648,card
pay_99_00649,setl_99_035,,payment,4663.00,93.26,16.79,2026-08-10,ord_99_00649,card
pay_99_00650,setl_99_036,,payment,6312.00,126.24,22.72,2026-08-12,ord_99_00650,card
pay_99_00651,setl_99_036,,payment,4376.99,87.54,15.76,2026-08-12,ord_99_00651,upi
pay_99_00652,setl_99_036,,payment,2543.75,76.31,13.74,2026-08-12,ord_99_00652,intl_card
rfnd_99_00653,setl_99_036,,refund,1271.88,0.00,0.00,2026-08-12,ord_99_00652,card
pay_99_00654,setl_99_036,,payment,2320.00,46.40,8.35,2026-08-12,ord_99_00654,card
pay_99_00655,setl_99_036,,payment,5092.99,101.86,18.33,2026-08-12,ord_99_00655,card
pay_99_00656,setl_99_036,,payment,8274.99,165.50,29.79,2026-08-12,ord_99_00656,upi
rfnd_99_00657,setl_99_036,,refund,4137.50,0.00,0.00,2026-08-12,ord_99_00656,card
pay_99_00658,setl_99_036,,payment,9464.75,189.30,34.07,2026-08-12,ord_99_00658,upi
pay_99_00660,setl_99_036,,payment,3013.49,60.27,10.85,2026-08-12,ord_99_00660,card
pay_99_00661,setl_99_036,,payment,3814.00,76.28,13.73,2026-08-12,ord_99_00661,upi
pay_99_00662,setl_99_036,,payment,2704.25,54.08,9.73,2026-08-12,ord_99_00662,upi
pay_99_00663,setl_99_036,,payment,9866.50,197.33,35.52,2026-08-12,ord_99_00663,upi
pay_99_00664,setl_99_036,,payment,7350.49,147.01,26.46,2026-08-12,ord_99_00664,upi
pay_99_00665,setl_99_036,,payment,4777.00,95.54,17.20,2026-08-12,ord_99_00665,card
pay_99_00666,setl_99_036,,payment,11574.99,231.50,41.67,2026-08-12,ord_99_00666,upi
pay_99_00667,setl_99_036,,payment,11195.49,223.91,40.30,2026-08-12,ord_99_00667,upi
pay_99_00668,setl_99_036,,payment,6294.99,125.90,22.66,2026-08-12,ord_99_00668,netbanking
rfnd_99_00669,setl_99_036,,refund,6294.99,0.00,0.00,2026-08-12,ord_99_00668,card
pay_99_00670,setl_99_036,,payment,2232.50,44.65,8.04,2026-08-12,ord_99_00670,upi
pay_99_00671,setl_99_036,,payment,7119.99,213.60,38.45,2026-08-12,ord_99_00671,intl_card
pay_99_00672,setl_99_037,UTR9900375977,payment,6580.99,131.62,23.69,2026-08-14,ord_99_00672,upi
pay_99_00673,setl_99_037,UTR9900375977,payment,5720.75,114.42,20.60,2026-08-14,ord_99_00673,netbanking
pay_99_00674,setl_99_037,UTR9900375977,payment,3670.25,73.40,13.21,2026-08-14,ord_99_00674,upi
pay_99_00675,setl_99_037,UTR9900375977,payment,6045.99,120.92,21.77,2026-08-14,ord_99_00675,upi
pay_99_00676,setl_99_037,UTR9900375977,payment,5833.99,116.68,21.00,2026-08-14,ord_99_00676,upi
pay_99_00677,setl_99_037,UTR9900375977,payment,11174.50,223.49,40.23,2026-08-14,ord_99_00677,netbanking
pay_99_00678,setl_99_037,UTR9900375977,payment,4036.25,80.72,14.53,2026-08-14,ord_99_00678,card
pay_99_00679,setl_99_037,UTR9900375977,payment,2320.00,46.40,8.35,2026-08-14,ord_99_00679,upi
pay_99_00680,setl_99_037,UTR9900375977,payment,9749.00,194.98,35.10,2026-08-14,ord_99_00680,card
pay_99_00681,setl_99_037,UTR9900375977,payment,1621.49,32.43,5.84,2026-08-14,ord_99_00681,upi
pay_99_00682,setl_99_037,UTR9900375977,payment,6965.99,139.32,25.08,2026-08-14,ord_99_00682,upi
pay_99_00683,setl_99_037,UTR9900375977,payment,5800.50,116.01,20.88,2026-08-14,ord_99_00683,upi
pay_99_00684,setl_99_037,UTR9900375977,payment,271.49,5.43,0.98,2026-08-14,ord_99_00684,upi
pay_99_00685,setl_99_037,UTR9900375977,payment,990.00,29.70,5.35,2026-08-14,ord_99_00685,intl_card
hold_99_00686,setl_99_037,UTR9900375977,chargeback_hold,495.00,0.00,0.00,2026-08-14,ord_99_00685,intl_card
pay_99_00687,setl_99_038,UTR9900382580,payment,8486.75,169.74,30.55,2026-08-16,ord_99_00687,upi
pay_99_00688,setl_99_038,UTR9900382580,payment,7140.49,142.81,25.71,2026-08-16,ord_99_00688,upi
pay_99_00689,setl_99_038,UTR9900382580,payment,5216.00,104.32,18.78,2026-08-16,ord_99_00689,upi
rfnd_99_00690,setl_99_038,UTR9900382580,refund,5216.00,0.00,0.00,2026-08-16,ord_99_00689,card
pay_99_00691,setl_99_038,UTR9900382580,payment,2135.49,64.06,11.53,2026-08-16,ord_99_00691,intl_card
pay_99_00692,setl_99_038,UTR9900382580,payment,3988.25,119.65,21.54,2026-08-16,ord_99_00692,intl_card
pay_99_00693,setl_99_038,UTR9900382580,payment,8294.00,165.88,29.86,2026-08-16,ord_99_00693,upi
pay_99_00694,setl_99_038,UTR9900382580,payment,4035.75,80.72,14.53,2026-08-16,ord_99_00694,upi
pay_99_00695,setl_99_038,UTR9900382580,payment,9676.00,193.52,34.83,2026-08-16,ord_99_00695,upi
pay_99_00696,setl_99_038,UTR9900382580,payment,7115.50,142.31,25.62,2026-08-16,ord_99_00696,card
pay_99_00697,setl_99_038,UTR9900382580,payment,8039.49,241.18,43.41,2026-08-16,ord_99_00697,intl_card
pay_99_00698,setl_99_038,UTR9900382580,payment,526.49,10.53,1.90,2026-08-16,ord_99_00698,card
pay_99_00699,setl_99_038,UTR9900382580,payment,2793.00,55.86,10.05,2026-08-16,ord_99_00699,card
pay_99_00700,setl_99_038,UTR9900382580,payment,6293.75,125.88,22.66,2026-08-16,ord_99_00700,upi
pay_99_00701,setl_99_038,UTR9900382580,payment,736.50,14.73,2.65,2026-08-16,ord_99_00701,upi
pay_99_00702,setl_99_038,UTR9900382580,payment,413.50,8.27,1.49,2026-08-16,ord_99_00702,netbanking
pay_99_00703,setl_99_038,UTR9900382580,payment,4292.75,85.86,15.45,2026-08-16,ord_99_00703,upi
pay_99_00705,setl_99_038,UTR9900382580,payment,9244.00,184.88,33.28,2026-08-16,ord_99_00705,card
pay_99_00706,setl_99_038,UTR9900382580,payment,5342.00,106.84,19.23,2026-08-16,ord_99_00706,upi
pay_99_00707,setl_99_038,UTR9900382580,payment,11694.50,233.89,42.10,2026-08-16,ord_99_00707,upi
rfnd_99_00708,setl_99_038,UTR9900382580,refund,11694.50,0.00,0.00,2026-08-16,ord_99_00707,card
pay_99_00709,setl_99_038,UTR9900382580,payment,8826.00,176.52,31.77,2026-08-16,ord_99_00709,upi
pay_99_00710,setl_99_038,UTR9900382580,payment,9815.75,196.32,35.34,2026-08-16,ord_99_00710,upi
rfnd_99_00711,setl_99_039,UTR9900393767,refund,4907.88,0.00,0.00,2026-08-18,ord_99_00710,card
pay_99_00712,setl_99_039,UTR9900393767,payment,992.50,19.85,3.57,2026-08-18,ord_99_00712,card
pay_99_00713,setl_99_039,UTR9900393767,payment,2169.49,43.39,7.81,2026-08-18,ord_99_00713,netbanking
pay_99_00714,setl_99_039,UTR9900393767,payment,985.00,19.70,3.55,2026-08-18,ord_99_00714,netbanking
pay_99_00715,setl_99_039,UTR9900393767,payment,11966.49,239.33,43.08,2026-08-18,ord_99_00715,upi
pay_99_00716,setl_99_039,UTR9900393767,payment,7291.75,145.84,26.25,2026-08-18,ord_99_00716,upi
pay_99_00717,setl_99_039,UTR9900393767,payment,7678.00,153.56,27.64,2026-08-18,ord_99_00717,card
pay_99_00718,setl_99_039,UTR9900393767,payment,5966.25,119.32,21.48,2026-08-18,ord_99_00718,upi
pay_99_00719,setl_99_039,UTR9900393767,payment,1773.75,53.21,9.58,2026-08-18,ord_99_00719,upi
pay_99_00720,setl_99_039,UTR9900393767,payment,4868.75,146.06,26.29,2026-08-18,ord_99_00720,intl_card
pay_99_00721,setl_99_039,UTR9900393767,payment,11776.00,235.52,42.39,2026-08-18,ord_99_00721,upi
