entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,posted_at,description,notes,payment_id,settlement_utr,order_id,order_receipt,method,card_network,card_issuer,card_type,dispute_id
pay_7_00317,payment,0,18149,18149,INR,544,98,false,true,1783036800,1783036800,setl_7_016,1783036800,payment settled,,pay_7_00317,UTR700164491,ord_7_00317,,intl_card,,,,
pay_7_00318,payment,0,4918325,4918325,INR,172141,30985,false,true,1783036800,1783036800,setl_7_016,1783036800,payment settled,,pay_7_00318,UTR700164491,ord_7_00318,,intl_card,,,,
pay_7_00319,payment,0,6149,6149,INR,123,22,false,true,1783036800,1783036800,setl_7_016,1783036800,payment settled,,pay_7_00319,UTR700164491,ord_7_00319,,netbanking,,,,
pay_7_00320,payment,0,14550649,14550649,INR,291013,52382,false,true,1783036800,1783036800,setl_7_016,1783036800,payment settled,,pay_7_00320,UTR700164491,ord_7_00320,,card,,,,
pay_7_00321,payment,0,8621399,8621399,INR,172428,31037,false,true,1783036800,1783036800,setl_7_016,1783036800,payment settled,,pay_7_00321,UTR700164491,ord_7_00321,,card,,,,
hold_7_00322,payment,4310700,0,4310700,INR,0,0,true,true,1783036800,1783036800,setl_7_016,1783036800,chargeback_hold settled,,hold_7_00322,UTR700164491,ord_7_00321,,card,,,,
pay_7_00323,payment,0,3650,3650,INR,73,13,false,true,1783036800,1783036800,setl_7_016,1783036800,payment settled,,pay_7_00323,UTR700164491,ord_7_00323,,netbanking,,,,
rfnd_7_00324,refund,1825,0,1825,INR,0,0,false,true,1783036800,1783036800,setl_7_016,1783036800,refund settled,,rfnd_7_00324,UTR700164491,ord_7_00323,,card,,,,
pay_7_00325,payment,0,791549,791549,INR,23746,4274,false,true,1783036800,1783036800,setl_7_016,1783036800,payment settled,,pay_7_00325,UTR700164491,ord_7_00325,,intl_card,,,,
pay_7_00326,payment,0,50000,50000,INR,1000,180,false,true,1783036800,1783036800,setl_7_016,1783036800,payment settled,,pay_7_00326,UTR700164491,ord_7_00326,,upi,,,,
pay_7_00327,payment,0,69475,69475,INR,1390,250,false,true,1783209600,1783209600,setl_7_017,1783209600,payment settled,,pay_7_00327,UTR700171990,ord_7_00327,,card,,,,
rfnd_7_00328,refund,17369,0,17369,INR,0,0,false,true,1783209600,1783209600,setl_7_017,1783209600,refund settled,,rfnd_7_00328,UTR700171990,ord_7_00327,,card,,,,
pay_7_00329,payment,0,228049,228049,INR,4561,821,false,true,1783209600,1783209600,setl_7_017,1783209600,payment settled,,pay_7_00329,UTR700171990,ord_7_00329,,card,,,,
pay_7_00330,payment,0,500000,500000,INR,10000,1800,false,true,1783209600,1783209600,setl_7_017,1783209600,payment settled,,pay_7_00330,UTR700171990,ord_7_00330,,upi,,,,
pay_7_00331,payment,0,2462599,2462599,INR,49252,8865,false,true,1783209600,1783209600,setl_7_017,1783209600,payment settled,,pay_7_00331,UTR700171990,ord_7_00331,,netbanking,,,,
rfnd_7_00332,refund,2462599,0,2462599,INR,0,0,false,true,1783209600,1783209600,setl_7_017,1783209600,refund settled,,rfnd_7_00332,UTR700171990,ord_7_00331,,card,,,,
pay_7_00333,payment,0,350000,350000,INR,7000,1260,false,true,1783209600,1783209600,setl_7_017,1783209600,payment settled,,pay_7_00333,UTR700171990,ord_7_00333,,upi,,,,
pay_7_00334,payment,0,300000,300000,INR,6000,1080,false,true,1783209600,1783209600,setl_7_017,1783209600,payment settled,,pay_7_00334,UTR700171990,ord_7_00334,,upi,,,,
pay_7_00335,payment,0,200000,200000,INR,4000,720,false,true,1783209600,1783209600,setl_7_017,1783209600,payment settled,,pay_7_00335,UTR700171990,ord_7_00335,,upi,,,,
pay_7_00336,payment,0,800000,800000,INR,16000,2880,false,true,1783209600,1783209600,setl_7_017,1783209600,payment settled,,pay_7_00336,UTR700171990,ord_7_00336,,upi,,,,
pay_7_00337,payment,0,63150,63150,INR,1263,227,false,true,1783209600,1783209600,setl_7_017,1783209600,payment settled,,pay_7_00337,UTR700171990,ord_7_00337,,card,,,,
pay_7_00338,payment,0,600000,600000,INR,12000,2160,false,true,1783209600,1783209600,setl_7_017,1783209600,payment settled,,pay_7_00338,UTR700171990,ord_7_00338,,upi,,,,
pay_7_00339,payment,0,1227675,1227675,INR,24554,4420,false,true,1783209600,1783209600,setl_7_017,1783209600,payment settled,,pay_7_00339,UTR700171990,ord_7_00339,,card,,,,
pay_7_00340,payment,0,44849,44849,INR,897,161,false,true,1783209600,1783209600,setl_7_017,1783209600,payment settled,,pay_7_00340,UTR700171990,ord_7_00340,,card,,,,
pay_7_00341,payment,0,30000,30000,INR,600,108,false,true,1783209600,1783209600,setl_7_017,1783209600,payment settled,,pay_7_00341,UTR700171990,ord_7_00341,,upi,,,,
pay_7_00342,payment,0,400000,400000,INR,8000,1440,false,true,1783209600,1783209600,setl_7_017,1783209600,payment settled,,pay_7_00342,UTR700171990,ord_7_00342,,upi,,,,
pay_7_00343,payment,0,12800100,12800100,INR,256002,46080,false,true,1783209600,1783209600,setl_7_017,1783209600,payment settled,,pay_7_00343,UTR700171990,ord_7_00343,,card,,,,
pay_7_00345,payment,0,7640250,7640250,INR,152805,27505,false,true,1783209600,1783209600,setl_7_017,1783209600,payment settled,,pay_7_00345,UTR700171990,ord_7_00345,,card,,,,
pay_7_00346,payment,0,500000,500000,INR,10000,1800,false,true,1783209600,1783209600,setl_7_017,1783209600,payment settled,,pay_7_00346,UTR700171990,ord_7_00346,,upi,,,,
pay_7_00347,payment,0,47310100,47310100,INR,1419303,255475,false,true,1783209600,1783209600,setl_7_017,1783209600,payment settled,,pay_7_00347,UTR700171990,ord_7_00347,,intl_card,,,,
rfnd_7_00344,refund,3200025,0,3200025,INR,0,0,false,true,1783382400,1783382400,setl_7_018,1783382400,refund settled,,rfnd_7_00344,UTR700188422,ord_7_00343,,card,,,,
pay_7_00348,payment,0,60000,60000,INR,1200,216,false,true,1783382400,1783382400,setl_7_018,1783382400,payment settled,,pay_7_00348,UTR700188422,ord_7_00348,,upi,,,,
pay_7_00349,payment,0,20000,20000,INR,400,72,false,true,1783382400,1783382400,setl_7_018,1783382400,payment settled,,pay_7_00349,UTR700188422,ord_7_00349,,upi,,,,
pay_7_00350,payment,0,7225,7225,INR,144,26,false,true,1783382400,1783382400,setl_7_018,1783382400,payment settled,,pay_7_00350,UTR700188422,ord_7_00350,,card,,,,
pay_7_00351,payment,0,900000,900000,INR,18000,3240,false,true,1783382400,1783382400,setl_7_018,1783382400,payment settled,,pay_7_00351,UTR700188422,ord_7_00351,,upi,,,,
hold_7_00352,payment,450000,0,450000,INR,0,0,true,true,1783382400,1783382400,setl_7_018,1783382400,chargeback_hold settled,,hold_7_00352,UTR700188422,ord_7_00351,,upi,,,,
pay_7_00353,payment,0,15357400,15357400,INR,460722,82930,false,true,1783382400,1783382400,setl_7_018,1783382400,payment settled,,pay_7_00353,UTR700188422,ord_7_00353,,intl_card,,,,
pay_7_00354,payment,0,15357400,15357400,INR,307148,55287,false,true,1783382400,1783382400,setl_7_018,1783382400,payment settled,,pay_7_00354,UTR700188422,ord_7_00353,,card,,,,
pay_7_00355,payment,0,602800,602800,INR,12056,2170,false,true,1783382400,1783382400,setl_7_018,1783382400,payment settled,,pay_7_00355,UTR700188422,ord_7_00355,,card,,,,
pay_7_00356,payment,0,40000,40000,INR,800,144,false,true,1783382400,1783382400,setl_7_018,1783382400,payment settled,,pay_7_00356,UTR700188422,ord_7_00356,,upi,,,,
pay_7_00357,payment,0,200000,200000,INR,4000,720,false,true,1783382400,1783382400,setl_7_018,1783382400,payment settled,,pay_7_00357,UTR700188422,ord_7_00357,,upi,,,,
pay_7_00358,payment,0,350000,350000,INR,7000,1260,false,true,1783382400,1783382400,setl_7_018,1783382400,payment settled,,pay_7_00358,UTR700188422,ord_7_00358,,upi,,,,
pay_7_00359,payment,0,3149,3149,INR,63,11,false,true,1783382400,1783382400,setl_7_018,1783382400,payment settled,,pay_7_00359,UTR700188422,ord_7_00359,,card,,,,
pay_7_00360,payment,0,6949,6949,INR,139,25,false,true,1783382400,1783382400,setl_7_018,1783382400,payment settled,,pay_7_00360,UTR700188422,ord_7_00360,,card,,,,
pay_7_00361,payment,0,800000,800000,INR,16000,2880,false,true,1783382400,1783382400,setl_7_018,1783382400,payment settled,,pay_7_00361,UTR700188422,ord_7_00361,,upi,,,,
pay_7_00362,payment,0,450000,450000,INR,9000,1620,false,true,1783382400,1783382400,setl_7_018,1783382400,payment settled,,pay_7_00362,UTR700188422,ord_7_00362,,upi,,,,
pay_7_00363,payment,0,800000,800000,INR,16000,2880,false,true,1783382400,1783382400,setl_7_018,1783382400,payment settled,,pay_7_00363,UTR700188422,ord_7_00363,,upi,,,,
pay_7_00364,payment,0,103300,103300,INR,2066,372,false,true,1783382400,1783382400,setl_7_018,1783382400,payment settled,,pay_7_00364,UTR700188422,ord_7_00364,,card,,,,
pay_7_00365,payment,0,9342599,9342599,INR,186852,33633,false,true,1783382400,1783382400,setl_7_018,1783382400,payment settled,,pay_7_00365,UTR700188422,ord_7_00365,,netbanking,,,,
pay_7_00366,payment,0,900000,900000,INR,18000,3240,false,true,1783382400,1783382400,setl_7_018,1783382400,payment settled,,pay_7_00366,UTR700188422,ord_7_00366,,upi,,,,
rfnd_7_00367,refund,225000,0,225000,INR,0,0,false,true,1783382400,1783382400,setl_7_018,1783382400,refund settled,,rfnd_7_00367,UTR700188422,ord_7_00366,,card,,,,
pay_7_00368,payment,0,200000,200000,INR,4000,720,false,true,1783555200,1783555200,setl_7_019,1783555200,payment settled,,pay_7_00368,UTR700194893,ord_7_00368,,upi,,,,
pay_7_00369,payment,0,80000,80000,INR,1600,288,false,true,1783555200,1783555200,setl_7_019,1783555200,payment settled,,pay_7_00369,UTR700194893,ord_7_00369,,upi,,,,
pay_7_00370,payment,0,5951400,5951400,INR,119028,21425,false,true,1783555200,1783555200,setl_7_019,1783555200,payment settled,,pay_7_00370,UTR700194893,ord_7_00370,,card,,,,
pay_7_00371,payment,0,400000,400000,INR,8000,1440,false,true,1783555200,1783555200,setl_7_019,1783555200,payment settled,,pay_7_00371,UTR700194893,ord_7_00371,,upi,,,,
pay_7_00372,payment,0,700000,700000,INR,14000,2520,false,true,1783555200,1783555200,setl_7_019,1783555200,payment settled,,pay_7_00372,UTR700194893,ord_7_00372,,upi,,,,
pay_7_00373,payment,0,26594899,26594899,INR,531898,95742,false,true,1783555200,1783555200,setl_7_019,1783555200,payment settled,,pay_7_00373,UTR700194893,ord_7_00373,,netbanking,,,,
pay_7_00374,payment,0,250000,250000,INR,5000,900,false,true,1783555200,1783555200,setl_7_019,1783555200,payment settled,,pay_7_00374,UTR700194893,ord_7_00374,,upi,,,,
pay_7_00375,payment,0,20000,20000,INR,400,72,false,true,1783555200,1783555200,setl_7_019,1783555200,payment settled,,pay_7_00375,UTR700194893,ord_7_00375,,upi,,,,
pay_7_00376,payment,0,700000,700000,INR,14000,2520,false,true,1783555200,1783555200,setl_7_019,1783555200,payment settled,,pay_7_00376,UTR700194893,ord_7_00376,,upi,,,,
pay_7_00377,payment,0,42067500,42067500,INR,1262025,227164,false,true,1783555200,1783555200,setl_7_019,1783555200,payment settled,,pay_7_00377,UTR700194893,ord_7_00377,,intl_card,,,,
pay_7_00378,payment,0,430950,430950,INR,8619,1551,false,true,1783555200,1783555200,setl_7_019,1783555200,payment settled,,pay_7_00378,UTR700194893,ord_7_00378,,card,,,,
pay_7_00379,payment,0,10700,10700,INR,214,39,false,true,1783555200,1783555200,setl_7_019,1783555200,payment settled,,pay_7_00379,UTR700194893,ord_7_00379,,card,,,,
pay_7_00380,payment,0,21099,21099,INR,422,76,false,true,1783555200,1783555200,setl_7_019,1783555200,payment settled,,pay_7_00380,UTR700194893,ord_7_00380,,card,,,,
pay_7_00381,payment,0,3546600,3546600,INR,70932,12768,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00381,UTR700208448,ord_7_00381,,netbanking,,,,
rfnd_7_00382,refund,886650,0,886650,INR,0,0,false,true,1783728000,1783728000,setl_7_020,1783728000,refund settled,,rfnd_7_00382,UTR700208448,ord_7_00381,,card,,,,
pay_7_00383,payment,0,3499,3499,INR,70,13,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00383,UTR700208448,ord_7_00383,,card,,,,
pay_7_00384,payment,0,10382600,10382600,INR,207652,37377,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00384,UTR700208448,ord_7_00384,,card,,,,
rfnd_7_00385,refund,10382600,0,10382600,INR,0,0,false,true,1783728000,1783728000,setl_7_020,1783728000,refund settled,,rfnd_7_00385,UTR700208448,ord_7_00384,,card,,,,
pay_7_00386,payment,0,36650,36650,INR,733,132,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00386,UTR700208448,ord_7_00386,,card,,,,
pay_7_00387,payment,0,28849,28849,INR,577,104,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00387,UTR700208448,ord_7_00387,,card,,,,
pay_7_00388,payment,0,29452299,29452299,INR,883569,159042,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00388,UTR700208448,ord_7_00388,,intl_card,,,,
pay_7_00389,payment,0,200000,200000,INR,4000,720,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00389,UTR700208448,ord_7_00389,,upi,,,,
pay_7_00390,payment,0,1766749,1766749,INR,35335,6360,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00390,UTR700208448,ord_7_00390,,card,,,,
rfnd_7_00391,refund,883374,0,883374,INR,0,0,false,true,1783728000,1783728000,setl_7_020,1783728000,refund settled,,rfnd_7_00391,UTR700208448,ord_7_00390,,card,,,,
pay_7_00392,payment,0,57049,57049,INR,1141,205,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00392,UTR700208448,ord_7_00392,,card,,,,
pay_7_00393,payment,0,24025400,24025400,INR,480508,86491,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00393,UTR700208448,ord_7_00393,,card,,,,
pay_7_00394,payment,0,60000,60000,INR,1200,216,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00394,UTR700208448,ord_7_00394,,upi,,,,
pay_7_00395,payment,0,8900,8900,INR,178,32,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00395,UTR700208448,ord_7_00395,,card,,,,
pay_7_00396,payment,0,200000,200000,INR,4000,720,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00396,UTR700208448,ord_7_00396,,upi,,,,
pay_7_00397,payment,0,50000,50000,INR,1000,180,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00397,UTR700208448,ord_7_00397,,upi,,,,
pay_7_00398,payment,0,250000,250000,INR,5000,900,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00398,UTR700208448,ord_7_00398,,upi,,,,
pay_7_00399,payment,0,100000,100000,INR,2000,360,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00399,UTR700208448,ord_7_00399,,upi,,,,
pay_7_00400,payment,0,90000,90000,INR,1800,324,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00400,UTR700208448,ord_7_00400,,upi,,,,
pay_7_00401,payment,0,6124999,6124999,INR,122500,22050,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00401,UTR700208448,ord_7_00401,,netbanking,,,,
pay_7_00402,payment,0,800000,800000,INR,16000,2880,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00402,UTR700208448,ord_7_00402,,upi,,,,
pay_7_00404,payment,0,60000,60000,INR,1200,216,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00404,UTR700208448,ord_7_00404,,upi,,,,
pay_7_00406,payment,0,496525,496525,INR,9930,1787,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00406,UTR700208448,ord_7_00406,,netbanking,,,,
pay_7_00407,payment,0,7399,7399,INR,222,40,false,true,1783728000,1783728000,setl_7_020,1783728000,payment settled,,pay_7_00407,UTR700208448,ord_7_00407,,intl_card,,,,
rfnd_7_00403,refund,800000,0,800000,INR,0,0,false,true,1783900800,1783900800,setl_7_021,1783900800,refund settled,,rfnd_7_00403,,ord_7_00402,,card,,,,
rfnd_7_00405,refund,30000,0,30000,INR,0,0,false,true,1783900800,1783900800,setl_7_021,1783900800,refund settled,,rfnd_7_00405,,ord_7_00404,,card,,,,
pay_7_00408,payment,0,9138675,9138675,INR,274160,49349,false,true,1783900800,1783900800,setl_7_021,1783900800,payment settled,,pay_7_00408,,ord_7_00408,,intl_card,,,,
rfnd_7_00409,refund,4569338,0,4569338,INR,0,0,false,true,1783900800,1783900800,setl_7_021,1783900800,refund settled,,rfnd_7_00409,,ord_7_00408,,card,,,,
pay_7_00410,payment,0,800000,800000,INR,16000,2880,false,true,1783900800,1783900800,setl_7_021,1783900800,payment settled,,pay_7_00410,,ord_7_00410,,upi,,,,
pay_7_00411,payment,0,6114775,6114775,INR,122296,22013,false,true,1783900800,1783900800,setl_7_021,1783900800,payment settled,,pay_7_00411,,ord_7_00411,,card,,,,
pay_7_00412,payment,0,6606699,6606699,INR,132134,23784,false,true,1783900800,1783900800,setl_7_021,1783900800,payment settled,,pay_7_00412,,ord_7_00412,,card,,,,
pay_7_00413,payment,0,6606699,6606699,INR,132134,23784,false,true,1783900800,1783900800,setl_7_021,1783900800,payment settled,,pay_7_00413,,ord_7_00412,,card,,,,
pay_7_00415,payment,0,162725,162725,INR,3254,586,false,true,1783900800,1783900800,setl_7_021,1783900800,payment settled,,pay_7_00415,,ord_7_00415,,card,,,,
pay_7_00416,payment,0,400000,400000,INR,8000,1440,false,true,1783900800,1783900800,setl_7_021,1783900800,payment settled,,pay_7_00416,,ord_7_00416,,upi,,,,
pay_7_00417,payment,0,200000,200000,INR,4000,720,false,true,1783900800,1783900800,setl_7_021,1783900800,payment settled,,pay_7_00417,,ord_7_00417,,upi,,,,
pay_7_00418,payment,0,66349,66349,INR,1327,239,false,true,1783900800,1783900800,setl_7_021,1783900800,payment settled,,pay_7_00418,,ord_7_00418,,card,,,,
pay_7_00420,payment,0,249075,249075,INR,4982,897,false,true,1783900800,1783900800,setl_7_021,1783900800,payment settled,,pay_7_00420,,ord_7_00420,,card,,,,
pay_7_00421,payment,0,11175,11175,INR,224,40,false,true,1783900800,1783900800,setl_7_021,1783900800,payment settled,,pay_7_00421,,ord_7_00421,,netbanking,,,,
pay_7_00422,payment,0,1855499,1855499,INR,37110,6680,false,true,1783900800,1783900800,setl_7_021,1783900800,payment settled,,pay_7_00422,,ord_7_00422,,card,,,,
pay_7_00423,payment,0,3575,3575,INR,72,13,false,true,1783900800,1783900800,setl_7_021,1783900800,payment settled,,pay_7_00423,,ord_7_00423,,netbanking,,,,
pay_7_00424,payment,0,259625,259625,INR,6491,1168,false,true,1783900800,1783900800,setl_7_021,1783900800,payment settled,,pay_7_00424,,ord_7_00424,,card,,,,
pay_7_00425,payment,0,4289699,4289699,INR,128691,23164,false,true,1783900800,1783900800,setl_7_021,1783900800,payment settled,,pay_7_00425,,ord_7_00425,,intl_card,,,,
pay_7_00426,payment,0,14449,14449,INR,289,52,false,true,1784073600,1784073600,setl_7_022,1784073600,payment settled,,pay_7_00426,UTR700226902,ord_7_00426,,card,,,,
rfnd_7_00427,refund,7224,0,7224,INR,0,0,false,true,1784073600,1784073600,setl_7_022,1784073600,refund settled,,rfnd_7_00427,UTR700226902,ord_7_00426,,card,,,,
pay_7_00428,payment,0,15725,15725,INR,314,57,false,true,1784073600,1784073600,setl_7_022,1784073600,payment settled,,pay_7_00428,UTR700226902,ord_7_00428,,netbanking,,,,
pay_7_00429,payment,0,300000,300000,INR,6000,1080,false,true,1784073600,1784073600,setl_7_022,1784073600,payment settled,,pay_7_00429,UTR700226902,ord_7_00429,,upi,,,,
pay_7_00430,payment,0,8949,8949,INR,179,32,false,true,1784073600,1784073600,setl_7_022,1784073600,payment settled,,pay_7_00430,UTR700226902,ord_7_00430,,card,,,,
pay_7_00431,payment,0,289949,289949,INR,5799,1044,false,true,1784073600,1784073600,setl_7_022,1784073600,payment settled,,pay_7_00431,UTR700226902,ord_7_00431,,netbanking,,,,
pay_7_00432,payment,0,20000,20000,INR,400,72,false,true,1784073600,1784073600,setl_7_022,1784073600,payment settled,,pay_7_00432,UTR700226902,ord_7_00432,,upi,,,,
pay_7_00433,payment,0,700000,700000,INR,14000,2520,false,true,1784073600,1784073600,setl_7_022,1784073600,payment settled,,pay_7_00433,UTR700226902,ord_7_00433,,upi,,,,
pay_7_00434,payment,0,5589950,5589950,INR,111799,20124,false,true,1784073600,1784073600,setl_7_022,1784073600,payment settled,,pay_7_00434,UTR700226902,ord_7_00434,,netbanking,,,,
pay_7_00435,payment,0,3046200,3046200,INR,60924,10966,false,true,1784073600,1784073600,setl_7_022,1784073600,payment settled,,pay_7_00435,UTR700226902,ord_7_00435,,card,,,,
pay_7_00437,payment,0,3049,3049,INR,61,11,false,true,1784073600,1784073600,setl_7_022,1784073600,payment settled,,pay_7_00437,UTR700226902,ord_7_00437,,card,,,,
pay_7_00438,payment,0,500000,500000,INR,10000,1800,false,true,1784073600,1784073600,setl_7_022,1784073600,payment settled,,pay_7_00438,UTR700226902,ord_7_00438,,upi,,,,
pay_7_00439,payment,0,49099,49099,INR,982,177,false,true,1784073600,1784073600,setl_7_022,1784073600,payment settled,,pay_7_00439,UTR700226902,ord_7_00439,,card,,,,
pay_7_00440,payment,0,42600,42600,INR,852,153,false,true,1784073600,1784073600,setl_7_022,1784073600,payment settled,,pay_7_00440,UTR700226902,ord_7_00440,,netbanking,,,,
rfnd_7_00436,refund,1523100,0,1523100,INR,0,0,false,true,1784246400,1784246400,setl_7_023,1784246400,refund settled,,rfnd_7_00436,UTR700239247,ord_7_00435,,card,,,,
rfnd_7_00441,refund,10650,0,10650,INR,0,0,false,true,1784246400,1784246400,setl_7_023,1784246400,refund settled,,rfnd_7_00441,UTR700239247,ord_7_00440,,card,,,,
pay_7_00442,payment,0,931249,931249,INR,18625,3352,false,true,1784246400,1784246400,setl_7_023,1784246400,payment settled,,pay_7_00442,UTR700239247,ord_7_00442,,netbanking,,,,
pay_7_00443,payment,0,90000,90000,INR,1800,324,false,true,1784246400,1784246400,setl_7_023,1784246400,payment settled,,pay_7_00443,UTR700239247,ord_7_00443,,upi,,,,
pay_7_00444,payment,0,300000,300000,INR,6000,1080,false,true,1784246400,1784246400,setl_7_023,1784246400,payment settled,,pay_7_00444,UTR700239247,ord_7_00444,,upi,,,,
pay_7_00445,payment,0,1958200,1958200,INR,39164,7050,false,true,1784246400,1784246400,setl_7_023,1784246400,payment settled,,pay_7_00445,UTR700239247,ord_7_00445,,netbanking,,,,
pay_7_00446,payment,0,247599,247599,INR,4952,891,false,true,1784246400,1784246400,setl_7_023,1784246400,payment settled,,pay_7_00446,UTR700239247,ord_7_00446,,netbanking,,,,
pay_7_00447,payment,0,500000,500000,INR,10000,1800,false,true,1784246400,1784246400,setl_7_023,1784246400,payment settled,,pay_7_00447,UTR700239247,ord_7_00447,,upi,,,,
pay_7_00448,payment,0,6253200,6253200,INR,125064,22512,false,true,1784246400,1784246400,setl_7_023,1784246400,payment settled,,pay_7_00448,UTR700239247,ord_7_00448,,netbanking,,,,
pay_7_00450,payment,0,400000,400000,INR,8000,1440,false,true,1784246400,1784246400,setl_7_023,1784246400,payment settled,,pay_7_00450,UTR700239247,ord_7_00450,,upi,,,,
pay_7_00451,payment,0,18728275,18728275,INR,374566,67422,false,true,1784246400,1784246400,setl_7_023,1784246400,payment settled,,pay_7_00451,UTR700239247,ord_7_00451,,card,,,,
pay_7_00452,payment,0,6725,6725,INR,134,24,false,true,1784246400,1784246400,setl_7_023,1784246400,payment settled,,pay_7_00452,UTR700239247,ord_7_00452,,card,,,,
pay_7_00453,payment,0,22925,22925,INR,458,82,false,true,1784246400,1784246400,setl_7_023,1784246400,payment settled,,pay_7_00453,UTR700239247,ord_7_00453,,card,,,,
pay_7_00454,payment,0,3475700,3475700,INR,69514,12513,false,true,1784246400,1784246400,setl_7_023,1784246400,payment settled,,pay_7_00454,UTR700239247,ord_7_00454,,netbanking,,,,
pay_7_00455,payment,0,3475700,3475700,INR,69514,12513,false,true,1784246400,1784246400,setl_7_023,1784246400,payment settled,,pay_7_00455,UTR700239247,ord_7_00454,,card,,,,
pay_7_00456,payment,0,3275,3275,INR,98,18,false,true,1784246400,1784246400,setl_7_023,1784246400,payment settled,,pay_7_00456,UTR700239247,ord_7_00456,,intl_card,,,,
pay_7_00457,payment,0,80549,80549,INR,1611,290,false,true,1784246400,1784246400,setl_7_023,1784246400,payment settled,,pay_7_00457,UTR700239247,ord_7_00457,,netbanking,,,,
pay_7_00458,payment,0,8249,8249,INR,165,30,false,true,1784246400,1784246400,setl_7_023,1784246400,payment settled,,pay_7_00458,UTR700239247,ord_7_00458,,netbanking,,,,
pay_7_00459,payment,0,800000,800000,INR,16000,2880,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00459,UTR700244928,ord_7_00459,,upi,,,,
pay_7_00461,payment,0,1423499,1423499,INR,28470,5125,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00461,UTR700244928,ord_7_00461,,card,,,,
hold_7_00462,payment,711750,0,711750,INR,0,0,true,true,1784419200,1784419200,setl_7_024,1784419200,chargeback_hold settled,,hold_7_00462,UTR700244928,ord_7_00461,,card,,,,
pay_7_00463,payment,0,28222100,28222100,INR,564442,101600,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00463,UTR700244928,ord_7_00463,,card,,,,
pay_7_00464,payment,0,315300,315300,INR,6306,1135,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00464,UTR700244928,ord_7_00464,,card,,,,
pay_7_00465,payment,0,426050,426050,INR,9799,1764,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00465,UTR700244928,ord_7_00465,,netbanking,,,,
pay_7_00466,payment,0,7120500,7120500,INR,142410,25634,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00466,UTR700244928,ord_7_00466,,card,,,,
pay_7_00467,payment,0,18549,18549,INR,371,67,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00467,UTR700244928,ord_7_00467,,netbanking,,,,
rfnd_7_00468,refund,18549,0,18549,INR,0,0,false,true,1784419200,1784419200,setl_7_024,1784419200,refund settled,,rfnd_7_00468,UTR700244928,ord_7_00467,,card,,,,
pay_7_00469,payment,0,50000,50000,INR,1000,180,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00469,UTR700244928,ord_7_00469,,upi,,,,
pay_7_00470,payment,0,30000,30000,INR,600,108,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00470,UTR700244928,ord_7_00470,,upi,,,,
pay_7_00471,payment,0,30000,30000,INR,600,108,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00471,UTR700244928,ord_7_00471,,upi,,,,
pay_7_00472,payment,0,15292800,15292800,INR,305856,55054,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00472,UTR700244928,ord_7_00472,,card,,,,
rfnd_7_00473,refund,7646400,0,7646400,INR,0,0,false,true,1784419200,1784419200,setl_7_024,1784419200,refund settled,,rfnd_7_00473,UTR700244928,ord_7_00472,,card,,,,
